State,Year,Quarter,District,Registered_users,App_opens
bihar,2019,3,Kishanganj,74150,1200959
bihar,2019,3,Gaya,315649,5823758
bihar,2019,3,Samastipur,262875,4222865
bihar,2019,3,Banka,81845,1053657
bihar,2019,3,Purbi Champaran,330361,6045428
bihar,2019,3,Sheohar,28715,448740
bihar,2019,3,Bhojpur,183904,2626792
bihar,2019,4,Madhepura,114427,2217559
bihar,2019,4,Purnia,212909,3879038
bihar,2019,4,Nalanda,264967,6199933
bihar,2019,4,Buxar,118875,1990129
bihar,2019,4,Darbhanga,296008,5548769
bihar,2019,4,Nawada,141869,2563407
bihar,2019,4,Jamui,107471,2058854
bihar,2019,4,Sheikhpura,42414,681241
bihar,2019,4,Siwan,246717,4514176
bihar,2019,4,Muzaffarpur,445815,8979776
bihar,2019,4,Patna,1289426,28136743
bihar,2019,4,Jehanabad,82385,1679688
bihar,2019,4,Rohtas,249302,5302856
bihar,2019,4,Begusarai,225155,3614698
bihar,2019,4,Supaul,131141,2437455
bihar,2019,4,Sitamarhi,198607,3656303
bihar,2019,4,Saran,297022,5732765
bihar,2019,4,Arwal,46308,1039140
bihar,2019,4,Vaishali,279301,5797650
bihar,2019,4,Pashchim Champaran,293867,6206175
bihar,2019,4,Gopalganj,193606,3437139
bihar,2019,4,Lakhisarai,72450,1364086
bihar,2019,4,Aurangabad,181920,3912616
bihar,2019,4,Kaimur Bhabua,98191,1775789
bihar,2019,4,Araria,146219,2515080
bihar,2019,4,Munger,119068,1891588
bihar,2019,4,Katihar,188454,3793418
bihar,2019,4,Khagaria,102752,1853242
bihar,2019,4,Saharsa,130556,2638156
bihar,2019,4,Bhagalpur,279580,4685008
bihar,2019,4,Madhubani,291613,5699396
bihar,2019,4,Kishanganj,85906,1482740
bihar,2019,4,Gaya,356225,7476235
bihar,2019,4,Samastipur,297942,5514034
bihar,2019,4,Banka,94744,1436818
bihar,2019,4,Purbi Champaran,378861,8038569
bihar,2019,4,Sheohar,32947,616145
bihar,2019,4,Bhojpur,207254,3631683
bihar,2021,1,Madhepura,210098,5733055
bihar,2021,1,Purnia,378977,9959158
bihar,2021,1,Nalanda,426419,9874574
bihar,2021,1,Buxar,198162,4019635
bihar,2021,1,Darbhanga,506381,13818215
bihar,2021,1,Nawada,246611,5920314
bihar,2021,1,Jamui,188350,4697229
bihar,2021,1,Sheikhpura,72003,1414389
bihar,2021,1,Siwan,444057,11680516
bihar,2021,1,Muzaffarpur,728384,19666044
bihar,2021,1,Patna,1881439,47764472
bihar,2021,1,Jehanabad,137074,3267649
bihar,2021,1,Rohtas,404078,9482678
bihar,2021,1,Begusarai,373508,8444119
bihar,2021,1,Supaul,235215,6222688
bihar,2021,1,Sitamarhi,346031,8319923
bihar,2021,1,Saran,507177,13238238
bihar,2021,1,Arwal,76552,1906173
bihar,2021,1,Vaishali,463655,12207307
bihar,2021,1,Pashchim Champaran,517219,14874230
bihar,2021,1,Gopalganj,346929,8794900
bihar,2021,1,Lakhisarai,118141,2781792
bihar,2021,1,Aurangabad,303541,8312272
bihar,2021,1,Kaimur Bhabua,166313,3499932
bihar,2021,1,Araria,276798,7141525
bihar,2021,1,Munger,190196,4044233
bihar,2021,1,Katihar,328252,9357558
bihar,2021,1,Khagaria,178859,4898855
bihar,2021,1,Saharsa,226755,6552751
bihar,2021,1,Bhagalpur,462764,10257098
bihar,2021,1,Madhubani,506293,14033961
bihar,2021,1,Kishanganj,161635,4008897
bihar,2021,1,Gaya,581376,15207460
bihar,2021,1,Samastipur,505806,12818876
bihar,2021,1,Banka,172220,3321178
bihar,2021,1,Purbi Champaran,681660,19530766
bihar,2021,1,Sheohar,58746,1479515
bihar,2021,1,Bhojpur,338614,7240433
bihar,2021,2,Madhepura,225631,6098073
bihar,2021,2,Purnia,407327,11452485
bihar,2021,2,Nalanda,457143,9781814
bihar,2021,2,Buxar,212916,4884682
bihar,2021,2,Darbhanga,543496,13535399
bihar,2021,2,Nawada,264993,7631616
bihar,2021,2,Jamui,202627,7604897
bihar,2021,2,Sheikhpura,77323,1765795
bihar,2021,2,Siwan,476870,11554566
bihar,2021,2,Muzaffarpur,781251,17402981
bihar,2021,2,Patna,2010353,31047869
bihar,2021,2,Jehanabad,147027,3636758
bihar,2021,2,Rohtas,433856,11238005
bihar,2021,2,Begusarai,400750,8533638
bihar,2021,2,Supaul,252844,7689997
bihar,2021,2,Sitamarhi,372211,9148788
bihar,2021,2,Saran,544975,13189206
bihar,2021,2,Arwal,82232,2240595
bihar,2021,2,Vaishali,497933,11209569
bihar,2021,2,Pashchim Champaran,556408,17174254
bihar,2021,2,Gopalganj,372691,9392913
bihar,2021,2,Lakhisarai,126770,3347282
bihar,2021,2,Aurangabad,326548,11429194
bihar,2021,2,Kaimur Bhabua,179008,5583876
bihar,2021,2,Araria,297709,9439160
bihar,2021,2,Munger,203824,4191352
bihar,2021,2,Katihar,353303,10868200
bihar,2021,2,Khagaria,192428,5916120
bihar,2021,2,Saharsa,243572,7113137
bihar,2021,2,Bhagalpur,496135,9593627
bihar,2021,2,Madhubani,543493,15459649
bihar,2021,2,Kishanganj,174209,5740581
bihar,2021,2,Gaya,624010,17754295
bihar,2021,2,Samastipur,543782,12581028
bihar,2021,2,Banka,185539,6393589
bihar,2021,2,Purbi Champaran,733817,20204379
bihar,2021,2,Sheohar,63289,1745845
bihar,2021,2,Bhojpur,363841,7623446
bihar,2021,3,Madhepura,244216,7179146
bihar,2021,3,Purnia,440447,14245246
bihar,2021,3,Nalanda,492998,10964467
bihar,2021,3,Buxar,230171,5045192
bihar,2021,3,Darbhanga,586251,15207842
bihar,2021,3,Nawada,286524,8022119
bihar,2021,3,Jamui,219468,8355425
bihar,2021,3,Sheikhpura,83526,1880309
bihar,2021,3,Siwan,514727,12380428
bihar,2021,3,Muzaffarpur,842701,20014713
bihar,2021,3,Patna,2156402,43378051
bihar,2021,3,Jehanabad,158603,4051354
bihar,2021,3,Rohtas,468953,12405207
bihar,2021,3,Begusarai,432035,10042118
bihar,2021,3,Supaul,273337,8972152
bihar,2021,3,Sitamarhi,402641,9677557
bihar,2021,3,Saran,588276,13924564
bihar,2021,3,Arwal,88938,2204921
bihar,2021,3,Vaishali,536933,12338903
bihar,2021,3,Pashchim Champaran,602251,19035099
bihar,2021,3,Gopalganj,402719,10121489
bihar,2021,3,Lakhisarai,136992,3739789
bihar,2021,3,Aurangabad,353208,11946834
bihar,2021,3,Kaimur Bhabua,193984,5797640
bihar,2021,3,Araria,322491,11108346
bihar,2021,3,Munger,219691,4667697
bihar,2021,3,Katihar,382183,12315161
bihar,2021,3,Khagaria,208396,6552258
bihar,2021,3,Saharsa,263226,8287766
bihar,2021,3,Bhagalpur,534600,11361635
bihar,2021,3,Madhubani,587337,16079472
bihar,2021,3,Kishanganj,188986,6967804
bihar,2021,3,Gaya,673356,20242649
bihar,2021,3,Samastipur,586990,13912525
bihar,2021,3,Banka,201221,6967924
bihar,2021,3,Purbi Champaran,794120,22500338
bihar,2021,3,Sheohar,68582,1866229
bihar,2021,3,Bhojpur,393291,8041010
bihar,2021,4,Madhepura,262206,10402002
bihar,2021,4,Purnia,472750,19907962
bihar,2021,4,Nalanda,528281,15223943
bihar,2021,4,Buxar,247005,7400896
bihar,2021,4,Darbhanga,628529,25312106
bihar,2021,4,Nawada,307666,10568023
bihar,2021,4,Jamui,235801,9383204
bihar,2021,4,Sheikhpura,89702,2540493
bihar,2021,4,Siwan,552651,24348910
bihar,2021,4,Muzaffarpur,903775,36050072
bihar,2021,4,Patna,2303852,69546634
bihar,2021,4,Jehanabad,170164,5595078
bihar,2021,4,Rohtas,503828,17122315
bihar,2021,4,Begusarai,463557,15751510
bihar,2021,4,Supaul,293225,11472917
bihar,2021,4,Sitamarhi,432514,15814002
bihar,2021,4,Saran,631469,25767453
bihar,2021,4,Arwal,95398,3126382
bihar,2021,4,Vaishali,576156,22911298
bihar,2021,4,Pashchim Champaran,647450,28841290
bihar,2021,4,Gopalganj,432546,18206196
bihar,2021,4,Lakhisarai,146950,4888202
bihar,2021,4,Aurangabad,379357,15198813
bihar,2021,4,Kaimur Bhabua,208596,6645159
bihar,2021,4,Araria,346285,14269965
bihar,2021,4,Munger,235246,7353987
bihar,2021,4,Katihar,410498,18358609
bihar,2021,4,Khagaria,224050,8252861
bihar,2021,4,Saharsa,282456,11592957
bihar,2021,4,Bhagalpur,573035,17844987
bihar,2021,4,Madhubani,629986,26796754
bihar,2021,4,Kishanganj,202863,8182123
bihar,2021,4,Gaya,721905,27405704
bihar,2021,4,Samastipur,630218,24109034
bihar,2021,4,Banka,216263,6644455
bihar,2021,4,Purbi Champaran,853893,38615069
bihar,2021,4,Sheohar,73732,3184802
bihar,2021,4,Bhojpur,422123,12764671
bihar,2020,1,Madhepura,131288,2779090
bihar,2020,1,Purnia,242090,4711378
bihar,2020,1,Nalanda,294598,5753080
bihar,2020,1,Buxar,133361,2220858
bihar,2020,1,Darbhanga,332707,6533155
bihar,2020,1,Nawada,161254,2976524
bihar,2020,1,Jamui,122675,2351813
bihar,2020,1,Sheikhpura,47727,748146
bihar,2020,1,Siwan,282776,5423334
bihar,2020,1,Muzaffarpur,498548,10158674
bihar,2020,1,Patna,1397342,29138373
bihar,2020,1,Jehanabad,92507,1843624
bihar,2020,1,Rohtas,278266,5408871
bihar,2020,1,Begusarai,251505,4096955
bihar,2020,1,Supaul,150088,3060872
bihar,2020,1,Sitamarhi,223782,4152826
bihar,2020,1,Saran,335039,6473239
bihar,2020,1,Arwal,51903,1056195
bihar,2020,1,Vaishali,312949,6407440
bihar,2020,1,Pashchim Champaran,334931,7590869
bihar,2020,1,Gopalganj,221572,4126460
bihar,2020,1,Lakhisarai,80730,1474492
bihar,2020,1,Aurangabad,204230,4269640
bihar,2020,1,Kaimur Bhabua,111817,2029554
bihar,2020,1,Araria,168149,3157208
bihar,2020,1,Munger,131943,2036068
bihar,2020,1,Katihar,213750,4464385
bihar,2020,1,Khagaria,115815,2170840
bihar,2020,1,Saharsa,147506,3103531
bihar,2020,1,Bhagalpur,311744,5153557
bihar,2020,1,Madhubani,328630,6746289
bihar,2020,1,Kishanganj,98189,1908388
bihar,2020,1,Gaya,398678,8034549
bihar,2020,1,Samastipur,334935,6379636
bihar,2020,1,Banka,108516,1666938
bihar,2020,1,Purbi Champaran,431458,9507066
bihar,2020,1,Sheohar,37408,726329
bihar,2020,1,Bhojpur,230828,4028259
bihar,2020,2,Madhepura,154765,3831550
bihar,2020,2,Purnia,281699,5929070
bihar,2020,2,Nalanda,327783,6278040
bihar,2020,2,Buxar,151145,2794902
bihar,2020,2,Darbhanga,379555,8051713
bihar,2020,2,Nawada,185012,4166523
bihar,2020,2,Jamui,142370,3433879
bihar,2020,2,Sheikhpura,53713,987117
bihar,2020,2,Siwan,326411,6904372
bihar,2020,2,Muzaffarpur,558435,11414361
bihar,2020,2,Patna,1506233,21185780
bihar,2020,2,Jehanabad,104106,2249434
bihar,2020,2,Rohtas,312733,6510089
bihar,2020,2,Begusarai,283465,4933240
bihar,2020,2,Supaul,175307,4226761
bihar,2020,2,Sitamarhi,258640,5639909
bihar,2020,2,Saran,381281,8223024
bihar,2020,2,Arwal,58314,1394175
bihar,2020,2,Vaishali,352264,7673393
bihar,2020,2,Pashchim Champaran,390547,10431882
bihar,2020,2,Gopalganj,256062,5444977
bihar,2020,2,Lakhisarai,90861,1839333
bihar,2020,2,Aurangabad,231576,5521863
bihar,2020,2,Kaimur Bhabua,127488,2737826
bihar,2020,2,Araria,200228,4594095
bihar,2020,2,Munger,147614,2563453
bihar,2020,2,Katihar,246198,5808659
bihar,2020,2,Khagaria,133468,2965625
bihar,2020,2,Saharsa,169301,3955142
bihar,2020,2,Bhagalpur,352316,5885125
bihar,2020,2,Madhubani,379217,9347264
bihar,2020,2,Kishanganj,118814,2695292
bihar,2020,2,Gaya,447895,9377480
bihar,2020,2,Samastipur,381913,7978388
bihar,2020,2,Banka,128702,2622435
bihar,2020,2,Purbi Champaran,505364,12929613
bihar,2020,2,Sheohar,43417,1041641
bihar,2020,2,Bhojpur,259555,4867610
bihar,2020,3,Madhepura,174888,4332368
bihar,2020,3,Purnia,316746,7186535
bihar,2020,3,Nalanda,361391,7732751
bihar,2020,3,Buxar,167059,3285441
bihar,2020,3,Darbhanga,424611,10414880
bihar,2020,3,Nawada,206562,4721198
bihar,2020,3,Jamui,158308,3814872
bihar,2020,3,Sheikhpura,60415,1213708
bihar,2020,3,Siwan,367414,8688138
bihar,2020,3,Muzaffarpur,617383,14800377
bihar,2020,3,Patna,1625305,29504381
bihar,2020,3,Jehanabad,115993,2663168
bihar,2020,3,Rohtas,343921,7658066
bihar,2020,3,Begusarai,313772,6181347
bihar,2020,3,Supaul,196807,4727298
bihar,2020,3,Sitamarhi,289710,6789210
bihar,2020,3,Saran,424821,10052024
bihar,2020,3,Arwal,64808,1650864
bihar,2020,3,Vaishali,391002,9651945
bihar,2020,3,Pashchim Champaran,435319,11415211
bihar,2020,3,Gopalganj,287552,6623470
bihar,2020,3,Lakhisarai,100204,2261382
bihar,2020,3,Aurangabad,256224,6482515
bihar,2020,3,Kaimur Bhabua,141417,3032445
bihar,2020,3,Araria,228565,5183545
bihar,2020,3,Munger,161775,3168349
bihar,2020,3,Katihar,275202,6775572
bihar,2020,3,Khagaria,149059,3536206
bihar,2020,3,Saharsa,189601,4790580
bihar,2020,3,Bhagalpur,390116,7283987
bihar,2020,3,Madhubani,425154,11641778
bihar,2020,3,Kishanganj,134304,3023513
bihar,2020,3,Gaya,493207,11314373
bihar,2020,3,Samastipur,424696,9730058
bihar,2020,3,Banka,144279,2875136
bihar,2020,3,Purbi Champaran,570592,15404931
bihar,2020,3,Sheohar,48874,1241754
bihar,2020,3,Bhojpur,286157,5799268
bihar,2020,4,Madhepura,193410,4831123
bihar,2020,4,Purnia,349571,8504022
bihar,2020,4,Nalanda,395006,9054158
bihar,2020,4,Buxar,183347,3876799
bihar,2020,4,Darbhanga,467317,12308124
bihar,2020,4,Nawada,227399,5318433
bihar,2020,4,Jamui,173812,4195684
bihar,2020,4,Sheikhpura,66571,1332232
bihar,2020,4,Siwan,408372,10923309
bihar,2020,4,Muzaffarpur,673397,17639241
bihar,2020,4,Patna,1752007,40115277
bihar,2020,4,Jehanabad,126924,3102482
bihar,2020,4,Rohtas,374596,8824562
bihar,2020,4,Begusarai,345027,7532475
bihar,2020,4,Supaul,216867,5215983
bihar,2020,4,Sitamarhi,318599,7464589
bihar,2020,4,Saran,467918,12501600
bihar,2020,4,Arwal,71027,1828035
bihar,2020,4,Vaishali,428039,11214166
bihar,2020,4,Pashchim Champaran,476717,12832884
bihar,2020,4,Gopalganj,319052,8137685
bihar,2020,4,Lakhisarai,109424,2609865
bihar,2020,4,Aurangabad,280479,7478178
bihar,2020,4,Kaimur Bhabua,153839,3208221
bihar,2020,4,Araria,254605,5957541
bihar,2020,4,Munger,176482,3827248
bihar,2020,4,Katihar,302845,7936851
bihar,2020,4,Khagaria,164654,4281955
bihar,2020,4,Saharsa,209020,5524808
bihar,2020,4,Bhagalpur,428157,9023852
bihar,2020,4,Madhubani,467849,13216505
bihar,2020,4,Kishanganj,148938,3367157
bihar,2020,4,Gaya,538319,13530398
bihar,2020,4,Samastipur,466536,11579891
bihar,2020,4,Banka,159221,3085551
bihar,2020,4,Purbi Champaran,627214,17365891
bihar,2020,4,Sheohar,54013,1335271
bihar,2020,4,Bhojpur,313263,6974554
bihar,2018,1,Madhepura,26881,0
bihar,2018,1,Purnia,51858,0
bihar,2018,1,Nalanda,75201,0
bihar,2018,1,Buxar,27689,0
bihar,2018,1,Darbhanga,74414,0
bihar,2018,1,Nawada,32228,0
bihar,2018,1,Jamui,23266,0
bihar,2018,1,Sheikhpura,10567,0
bihar,2018,1,Siwan,52000,0
bihar,2018,1,Muzaffarpur,125298,0
bihar,2018,1,Patna,425009,0
bihar,2018,1,Jehanabad,20394,0
bihar,2018,1,Rohtas,64983,0
bihar,2018,1,Begusarai,57409,0
bihar,2018,1,Supaul,29348,0
bihar,2018,1,Sitamarhi,47288,0
bihar,2018,1,Saran,63245,0
bihar,2018,1,Arwal,11087,0
bihar,2018,1,Vaishali,67921,0
bihar,2018,1,Pashchim Champaran,67656,0
bihar,2018,1,Gopalganj,41306,0
bihar,2018,1,Lakhisarai,18119,0
bihar,2018,1,Aurangabad,42349,0
bihar,2018,1,Kaimur Bhabua,22464,0
bihar,2018,1,Araria,30576,0
bihar,2018,1,Munger,32219,0
bihar,2018,1,Katihar,44233,0
bihar,2018,1,Khagaria,25026,0
bihar,2018,1,Saharsa,32380,0
bihar,2018,1,Bhagalpur,76063,0
bihar,2018,1,Madhubani,66664,0
bihar,2018,1,Kishanganj,16507,0
bihar,2018,1,Gaya,91015,0
bihar,2018,1,Samastipur,76068,0
bihar,2018,1,Banka,19504,0
bihar,2018,1,Purbi Champaran,87561,0
bihar,2018,1,Sheohar,7645,0
bihar,2018,1,Bhojpur,50363,0
bihar,2018,2,Madhepura,38981,0
bihar,2018,2,Purnia,74326,0
bihar,2018,2,Nalanda,104076,0
bihar,2018,2,Buxar,40109,0
bihar,2018,2,Darbhanga,105558,0
bihar,2018,2,Nawada,46340,0
bihar,2018,2,Jamui,33706,0
bihar,2018,2,Sheikhpura,14713,0
bihar,2018,2,Siwan,76259,0
bihar,2018,2,Muzaffarpur,172315,0
bihar,2018,2,Patna,568657,0
bihar,2018,2,Jehanabad,28922,0
bihar,2018,2,Rohtas,91120,0
bihar,2018,2,Begusarai,81209,0
bihar,2018,2,Supaul,42570,0
bihar,2018,2,Sitamarhi,66939,0
bihar,2018,2,Saran,93576,0
bihar,2018,2,Arwal,15827,0
bihar,2018,2,Vaishali,96694,0
bihar,2018,2,Pashchim Champaran,97301,0
bihar,2018,2,Gopalganj,60406,0
bihar,2018,2,Lakhisarai,25672,0
bihar,2018,2,Aurangabad,60487,0
bihar,2018,2,Kaimur Bhabua,32462,0
bihar,2018,2,Araria,45568,0
bihar,2018,2,Munger,46015,0
bihar,2018,2,Katihar,64523,0
bihar,2018,2,Khagaria,36519,0
bihar,2018,2,Saharsa,46151,0
bihar,2018,2,Bhagalpur,106461,0
bihar,2018,2,Madhubani,95726,0
bihar,2018,2,Kishanganj,24807,0
bihar,2018,2,Gaya,126422,0
bihar,2018,2,Samastipur,107143,0
bihar,2018,2,Banka,28923,0
bihar,2018,2,Purbi Champaran,125890,0
bihar,2018,2,Sheohar,10733,0
bihar,2018,2,Bhojpur,72766,0
bihar,2018,3,Madhepura,49663,0
bihar,2018,3,Purnia,94363,0
bihar,2018,3,Nalanda,128472,0
bihar,2018,3,Buxar,51486,0
bihar,2018,3,Darbhanga,132803,0
bihar,2018,3,Nawada,59996,0
bihar,2018,3,Jamui,43752,0
bihar,2018,3,Sheikhpura,18723,0
bihar,2018,3,Siwan,98993,0
bihar,2018,3,Muzaffarpur,211519,0
bihar,2018,3,Patna,684421,0
bihar,2018,3,Jehanabad,36542,0
bihar,2018,3,Rohtas,115023,0
bihar,2018,3,Begusarai,102517,0
bihar,2018,3,Supaul,55126,0
bihar,2018,3,Sitamarhi,86343,0
bihar,2018,3,Saran,123407,0
bihar,2018,3,Arwal,20402,0
bihar,2018,3,Vaishali,122105,0
bihar,2018,3,Pashchim Champaran,124955,0
bihar,2018,3,Gopalganj,77944,0
bihar,2018,3,Lakhisarai,32649,0
bihar,2018,3,Aurangabad,78109,0
bihar,2018,3,Kaimur Bhabua,42159,0
bihar,2018,3,Araria,60052,0
bihar,2018,3,Munger,57422,0
bihar,2018,3,Katihar,81567,0
bihar,2018,3,Khagaria,46130,0
bihar,2018,3,Saharsa,58234,0
bihar,2018,3,Bhagalpur,131270,0
bihar,2018,3,Madhubani,123044,0
bihar,2018,3,Kishanganj,33293,0
bihar,2018,3,Gaya,160375,0
bihar,2018,3,Samastipur,134680,0
bihar,2018,3,Banka,37816,0
bihar,2018,3,Purbi Champaran,162122,0
bihar,2018,3,Sheohar,14106,0
bihar,2018,3,Bhojpur,92952,0
bihar,2018,4,Madhepura,62629,0
bihar,2018,4,Purnia,117803,0
bihar,2018,4,Nalanda,160167,0
bihar,2018,4,Buxar,66750,0
bihar,2018,4,Darbhanga,167302,0
bihar,2018,4,Nawada,77511,0
bihar,2018,4,Jamui,57118,0
bihar,2018,4,Sheikhpura,24007,0
bihar,2018,4,Siwan,129337,0
bihar,2018,4,Muzaffarpur,260789,0
bihar,2018,4,Patna,826399,0
bihar,2018,4,Jehanabad,46948,0
bihar,2018,4,Rohtas,145673,0
bihar,2018,4,Begusarai,130175,0
bihar,2018,4,Supaul,70883,0
bihar,2018,4,Sitamarhi,109162,0
bihar,2018,4,Saran,161486,0
bihar,2018,4,Arwal,26433,0
bihar,2018,4,Vaishali,156657,0
bihar,2018,4,Pashchim Champaran,161063,0
bihar,2018,4,Gopalganj,101282,0
bihar,2018,4,Lakhisarai,41729,0
bihar,2018,4,Aurangabad,101513,0
bihar,2018,4,Kaimur Bhabua,54117,0
bihar,2018,4,Araria,78248,0
bihar,2018,4,Munger,71593,0
bihar,2018,4,Katihar,103140,0
bihar,2018,4,Khagaria,58456,0
bihar,2018,4,Saharsa,72745,0
bihar,2018,4,Bhagalpur,164162,0
bihar,2018,4,Madhubani,158691,0
bihar,2018,4,Kishanganj,44517,0
bihar,2018,4,Gaya,203926,0
bihar,2018,4,Samastipur,169774,0
bihar,2018,4,Banka,50385,0
bihar,2018,4,Purbi Champaran,206934,0
bihar,2018,4,Sheohar,17899,0
bihar,2018,4,Bhojpur,119262,0
jharkhand,2022,1,Ramgarh,284993,8511310
jharkhand,2022,1,Ranchi,1115386,25543169
jharkhand,2022,1,East Singhbhum,728043,16031807
jharkhand,2022,1,Jamtara,129831,5164704
jharkhand,2022,1,Dumka,142767,13991217
jharkhand,2022,1,Koderma,164357,8819732
jharkhand,2022,1,Hazaribagh,485388,28779029
jharkhand,2022,1,Simdega,41596,9873256
jharkhand,2022,1,Garhwa,186055,21084113
jharkhand,2022,1,Saraikela Kharsawan,234284,10335365
jharkhand,2022,1,Gumla,79572,12854186
jharkhand,2022,1,Chatra,142601,20452172
jharkhand,2022,1,Khunti,47381,7503720
jharkhand,2022,1,Dhanbad,862955,8822023
jharkhand,2022,1,Godda,156522,7224128
jharkhand,2022,1,Deoghar,375345,7353380
jharkhand,2022,1,Palamu,333409,22076334
jharkhand,2022,1,Latehar,91046,16239357
jharkhand,2022,1,West Singhbhum,158559,19386712
jharkhand,2022,1,Pakur,72474,5284941
jharkhand,2022,1,Lohardaga,59387,4299614
jharkhand,2022,1,Sahebganj,119193,8177435
jharkhand,2022,1,Giridih,387949,27383023
jharkhand,2022,1,Bokaro,626182,16165254
jharkhand,2022,2,Ramgarh,301481,9587871
jharkhand,2022,2,Ranchi,1176707,28142010
jharkhand,2022,2,East Singhbhum,767451,16263585
jharkhand,2022,2,Jamtara,137308,5659295
jharkhand,2022,2,Dumka,150959,16407466
jharkhand,2022,2,Koderma,174032,10058229
jharkhand,2022,2,Hazaribagh,513316,34129603
jharkhand,2022,2,Simdega,43976,10782824
jharkhand,2022,2,Garhwa,197920,25679048
jharkhand,2022,2,Saraikela Kharsawan,247346,11414366
jharkhand,2022,2,Gumla,84189,14156104
jharkhand,2022,2,Chatra,151181,23805097
jharkhand,2022,2,Khunti,50173,8397797
jharkhand,2022,2,Dhanbad,910885,8675771
jharkhand,2022,2,Godda,165751,8095464
jharkhand,2022,2,Deoghar,397542,8732015
jharkhand,2022,2,Palamu,353653,25412593
jharkhand,2022,2,Latehar,96644,18770145
jharkhand,2022,2,West Singhbhum,167576,22468923
jharkhand,2022,2,Pakur,76800,5884669
jharkhand,2022,2,Lohardaga,62940,5252772
jharkhand,2022,2,Sahebganj,126207,8936289
jharkhand,2022,2,Giridih,411014,34460111
jharkhand,2022,2,Bokaro,661123,17881438
jharkhand,2022,3,Ramgarh,318524,10565052
jharkhand,2022,3,Ranchi,1240013,29762965
jharkhand,2022,3,East Singhbhum,808077,19080052
jharkhand,2022,3,Jamtara,144946,6951045
jharkhand,2022,3,Dumka,159000,17861970
jharkhand,2022,3,Koderma,184029,11517574
jharkhand,2022,3,Hazaribagh,542145,39435599
jharkhand,2022,3,Simdega,46267,11005369
jharkhand,2022,3,Garhwa,209835,26599548
jharkhand,2022,3,Saraikela Kharsawan,260605,12258879
jharkhand,2022,3,Gumla,88627,15813994
jharkhand,2022,3,Chatra,159669,25643565
jharkhand,2022,3,Khunti,52686,8212761
jharkhand,2022,3,Dhanbad,961257,8905102
jharkhand,2022,3,Godda,175220,9809370
jharkhand,2022,3,Deoghar,420404,10028375
jharkhand,2022,3,Palamu,374369,26034277
jharkhand,2022,3,Latehar,101957,22116894
jharkhand,2022,3,West Singhbhum,176299,24081508
jharkhand,2022,3,Pakur,81030,7662233
jharkhand,2022,3,Lohardaga,66559,6268805
jharkhand,2022,3,Sahebganj,133412,10421449
jharkhand,2022,3,Giridih,434250,36940894
jharkhand,2022,3,Bokaro,697249,17251580
jharkhand,2022,4,Ramgarh,334310,16495695
jharkhand,2022,4,Ranchi,1301412,62592229
jharkhand,2022,4,East Singhbhum,847360,33606713
jharkhand,2022,4,Jamtara,151622,3728480
jharkhand,2022,4,Dumka,165890,6661179
jharkhand,2022,4,Koderma,193342,14001821
jharkhand,2022,4,Hazaribagh,569551,35939746
jharkhand,2022,4,Simdega,48059,2324022
jharkhand,2022,4,Garhwa,220098,13827764
jharkhand,2022,4,Saraikela Kharsawan,272780,13215875
jharkhand,2022,4,Gumla,92238,4009661
jharkhand,2022,4,Chatra,167214,11250042
jharkhand,2022,4,Khunti,54760,2405827
jharkhand,2022,4,Dhanbad,1009397,41243332
jharkhand,2022,4,Godda,183602,7399935
jharkhand,2022,4,Deoghar,441349,14145956
jharkhand,2022,4,Palamu,393187,22012636
jharkhand,2022,4,Latehar,106524,7428866
jharkhand,2022,4,West Singhbhum,183896,7511579
jharkhand,2022,4,Pakur,84785,3776642
jharkhand,2022,4,Lohardaga,69683,3276405
jharkhand,2022,4,Sahebganj,139992,6829003
jharkhand,2022,4,Giridih,454873,29229727
jharkhand,2022,4,Bokaro,731714,33185594
jharkhand,2019,1,Ramgarh,93606,0
jharkhand,2019,1,Ranchi,386608,0
jharkhand,2019,1,East Singhbhum,256344,0
